exp,wks,occ,ind,south,smsa,ms,fem,union,ed,blk,lwage,unit,time
20,49,0,0,1,1,1,0,0,14,0,7.2793,386,4
21,50,0,0,1,1,1,0,0,14,0,7.3933,386,5
22,49,0,0,1,1,1,0,0,14,0,7.3595,386,6
23,49,0,0,1,0,1,0,0,14,0,7.8633,386,7
6,46,1,1,1,1,1,0,0,17,0,6.5653,387,1
7,49,1,1,1,1,1,0,0,17,0,6.5511,387,2
8,52,1,1,1,1,1,0,0,17,0,6.6333,387,3
9,49,1,1,1,1,1,0,0,17,0,6.6161,387,4
10,49,1,1,1,1,1,0,0,17,0,6.8046,387,5
11,50,1,1,1,1,1,0,0,17,0,6.9078,387,6
12,51,1,1,1,1,1,0,0,17,0,7.1854,387,7
34,44,0,0,1,1,1,0,0,14,0,6.8024,388,1
35,45,0,0,1,1,1,0,0,14,0,6.9058,388,2
36,44,0,0,1,1,1,0,0,14,0,7.0901,388,3
37,46,0,0,1,1,1,0,0,14,0,7.1309,388,4
38,45,0,0,1,1,1,0,0,14,0,7.2442,388,5
39,43,0,0,1,1,1,0,0,14,0,7.3132,388,6
40,43,0,0,1,1,1,0,0,14,0,7.3132,388,7
21,39,1,0,1,1,1,0,1,14,0,6.9058,389,1
22,52,1,0,0,1,1,0,1,14,0,6.9058,389,2
23,52,1,0,0,1,0,0,1,14,0,7.1115,389,3
24,48,1,0,0,1,0,0,1,14,0,7.2717,389,4
25,52,1,0,0,1,0,0,1,14,0,7.3389,389,5
26,50,1,0,0,1,0,0,1,14,0,7.3460,389,6
27,50,1,0,0,1,0,0,1,14,0,7.5929,389,7
30,48,1,0,1,1,1,0,0,11,0,6.7476,390,1
31,47,1,0,1,1,1,0,0,11,0,6.8427,390,2
32,46,1,0,1,1,1,0,0,11,0,6.9373,390,3
33,47,1,0,1,1,1,0,0,11,0,7.0388,390,4
34,47,1,0,1,1,1,0,0,11,0,7.1309,390,5
35,47,1,0,1,1,1,0,0,11,0,7.2262,390,6
36,46,1,0,1,1,1,0,0,11,0,7.3232,390,7
35,52,1,1,1,1,1,0,1,9,0,6.2953,391,1
36,51,1,1,1,1,1,0,1,9,0,6.4505,391,2
37,51,0,1,1,1,1,0,0,9,0,6.3919,391,3
38,48,0,1,1,1,1,0,0,9,0,6.5779,391,4
39,48,0,1,1,1,1,0,0,9,0,6.5610,391,5
40,48,0,1,1,0,1,0,0,9,0,6.5972,391,6
41,47,0,1,1,0,1,0,0,9,0,6.6567,391,7
17,48,0,0,1,1,1,0,0,16,0,6.3596,392,1
18,50,0,0,1,1,1,0,0,16,0,6.3969,392,2
19,50,0,0,1,1,1,0,0,16,0,6.4770,392,3
20,49,0,0,1,1,1,0,0,16,0,6.0868,392,4
21,45,0,0,1,1,1,0,0,16,0,6.6593,392,5
22,51,0,0,1,1,1,0,0,16,0,6.7912,392,6
23,25,0,0,1,1,1,0,0,16,0,6.8406,392,7
15,48,1,1,0,0,1,0,1,12,0,6.4441,393,1
16,44,1,1,0,0,1,0,1,12,0,6.5681,393,2
17,48,1,1,0,0,1,0,1,12,0,6.6346,393,3
18,46,1,1,0,0,1,0,1,12,0,6.7334,393,4
19,48,1,1,0,0,1,0,1,12,0,6.8341,393,5
20,48,1,1,0,0,1,0,1,12,0,6.9354,393,6
21,46,1,1,0,0,1,0,1,12,0,7.0166,393,7
3,49,1,0,1,0,1,0,0,12,1,6.2146,394,1
4,50,1,0,1,0,1,0,0,12,1,6.2146,394,2
5,50,1,0,1,0,1,0,0,12,1,6.4135,394,3
6,50,1,0,1,0,1,0,0,12,1,6.5073,394,4
7,50,1,0,1,0,1,0,0,12,1,6.6970,394,5
8,50,1,0,1,0,1,0,0,12,1,6.6970,394,6
9,50,1,0,1,0,1,0,0,12,1,6.7742,394,7
32,48,1,1,0,0,1,0,1,7,0,6.0591,395,1
33,49,1,1,0,0,1,0,1,7,0,6.1115,395,2
34,31,1,1,0,0,1,0,1,7,0,6.2729,395,3
35,48,1,1,0,0,1,0,1,7,0,6.3117,395,4
36,44,1,1,0,0,1,0,1,7,0,6.4184,395,5
37,45,1,1,0,0,1,0,1,7,0,6.5793,395,6
38,50,1,1,0,0,1,0,1,7,0,6.6606,395,7
10,45,1,1,0,0,1,0,0,12,0,6.0521,396,1
11,47,1,1,0,0,1,0,0,12,0,6.1093,396,2
12,48,1,1,0,0,0,0,0,12,0,6.2146,396,3
13,49,1,1,0,0,0,0,0,12,0,6.3099,396,4
14,45,1,0,0,0,0,0,0,12,0,6.5511,396,5
15,50,1,0,0,0,1,0,0,12,0,6.5511,396,6
16,52,1,0,0,0,1,0,0,12,0,6.6201,396,7
3,49,0,0,1,1,0,0,0,17,0,6.7799,397,1
4,51,0,0,1,1,0,0,0,17,0,6.8669,397,2
5,50,0,0,1,1,0,0,0,17,0,6.8977,397,3
6,50,0,0,1,1,1,0,0,17,0,6.9688,397,4
7,50,0,0,1,1,1,0,0,17,0,7.0588,397,5
8,51,0,0,1,1,1,0,0,17,0,7.1309,397,6
9,49,0,0,1,1,1,0,0,17,0,6.9847,397,7
13,49,0,1,0,1,1,0,0,16,0,6.5367,398,1
14,48,0,1,0,1,1,0,0,16,0,6.6593,398,2
15,49,0,1,0,1,1,0,0,16,0,6.7912,398,3
16,46,0,1,0,1,1,0,0,16,0,6.8876,398,4
17,47,0,1,0,1,1,0,0,16,0,6.9847,398,5
18,48,0,1,0,1,1,0,0,16,0,7.0901,398,6
19,47,0,1,0,1,1,0,0,16,0,7.2442,398,7
31,42,1,1,0,1,1,0,1,6,1,6.3801,399,1
32,48,1,1,0,1,1,0,1,6,1,6.4615,399,2
33,48,1,1,0,1,1,0,1,6,1,6.5482,399,3
34,47,1,1,0,1,1,0,1,6,1,6.6733,399,4
35,47,1,1,0,1,1,0,1,6,1,6.7719,399,5
36,39,1,1,0,1,1,0,1,6,1,6.8947,399,6
37,47,1,1,0,1,1,0,1,6,1,6.9566,399,7
13,28,1,1,0,1,1,0,1,10,0,6.5088,400,1
14,50,1,1,0,1,1,0,1,10,0,6.6026,400,2
15,48,1,1,0,1,1,0,1,10,0,6.6933,400,3
16,49,1,1,0,1,1,0,1,10,0,6.7534,400,4
17,46,1,1,0,1,1,0,1,10,0,6.8013,400,5
18,33,0,0,0,1,1,0,1,10,0,6.9556,400,6
19,51,1,1,0,1,1,0,1,10,0,7.0335,400,7
7,49,1,0,0,1,0,0,1,12,0,6.5862,401,1
8,42,1,0,0,1,0,0,1,12,0,6.6859,401,2
9,28,1,0,0,1,0,0,0,12,0,6.7856,401,3
10,38,1,0,0,1,0,0,1,12,0,6.7334,401,4
11,48,0,1,0,1,0,0,0,12,0,7.6009,401,5
12,39,1,0,0,1,1,0,0,12,0,7.1831,401,6
13,44,0,0,0,1,1,0,0,12,0,7.4955,401,7
16,50,0,0,0,1,1,0,0,16,0,6.9058,402,1
17,48,0,0,0,1,1,0,0,16,0,6.9058,402,2
18,51,0,0,0,1,1,0,0,16,0,6.9078,402,3
19,50,0,0,0,1,1,0,0,16,0,7.1309,402,4
20,49,0,0,0,1,1,0,0,16,0,7.2079,402,5
21,52,0,0,0,1,1,0,0,16,0,7.4466,402,6
22,51,0,0,0,1,1,0,0,16,0,7.4674,402,7
21,50,1,0,0,1,1,0,1,12,0,6.9058,403,1
22,50,1,0,0,1,1,0,1,12,0,6.9058,403,2
23,50,1,0,0,1,1,0,1,12,0,7.1663,403,3
24,50,1,0,0,1,1,0,1,12,0,7.1309,403,4
25,50,1,0,0,1,1,0,1,12,0,7.3778,403,5
26,50,1,0,0,1,1,0,1,12,0,7.4085,403,6
27,50,1,0,0,1,1,0,1,12,0,7.4759,403,7
15,50,1,1,0,1,1,0,1,12,0,6.5511,404,1
16,50,1,1,0,1,1,0,1,12,0,6.6846,404,2
17,46,1,1,0,1,1,0,1,12,0,6.8024,404,3
18,41,1,1,0,1,1,0,1,12,0,6.8244,404,4
19,49,1,1,0,1,1,0,1,12,0,6.9325,404,5
20,49,1,1,0,1,1,0,1,12,0,7.0031,404,6
21,49,1,1,0,1,1,0,1,12,0,7.0519,404,7
5,48,0,0,1,1,1,0,0,16,0,6.9058,405,1
6,49,0,0,1,1,1,0,0,16,0,6.9058,405,2
7,49,0,0,1,1,1,0,0,16,0,7.1309,405,3
8,48,0,0,1,1,1,0,0,16,0,7.2442,405,4
9,48,0,0,1,1,1,0,0,16,0,7.4674,405,5
10,47,0,0,1,1,1,0,0,16,0,7.4501,405,6
11,47,0,0,1,1,1,0,0,16,0,7.6497,405,7
3,48,1,1,0,0,1,0,1,13,0,6.3969,406,1
4,43,1,1,0,1,1,0,1,13,0,6.4800,406,2
5,48,1,1,0,1,1,0,1,13,0,6.5496,406,3
6,47,1,1,0,1,1,0,1,13,0,6.6541,406,4
7,44,1,1,0,1,1,0,1,13,0,6.6846,406,5
8,46,1,1,0,1,1,0,1,13,0,6.8298,406,6
9,48,1,1,0,1,1,0,1,13,0,6.9754,406,7
25,52,0,0,0,1,1,0,0,17,0,6.8024,407,1
26,44,0,0,0,1,1,0,0,17,0,6.9058,407,2
27,46,0,0,0,1,1,0,0,17,0,7.0951,407,3
28,46,0,0,0,1,1,0,0,17,0,7.1801,407,4
29,45,0,0,0,1,1,0,0,17,0,7.2793,407,5
30,46,0,0,0,1,1,0,0,17,0,7.3460,407,6
31,47,0,0,0,1,1,0,0,17,0,7.4674,407,7
4,42,0,0,1,0,0,1,0,16,0,6.1225,408,1
5,50,0,0,1,0,0,1,0,16,0,6.1485,408,2
6,37,0,0,1,0,0,1,0,16,0,6.2066,408,3
7,38,0,0,1,0,0,1,0,16,0,6.3099,408,4
8,38,0,0,1,0,0,1,0,16,0,6.5834,408,5
9,42,0,0,1,0,0,1,0,16,0,6.5862,408,6
10,40,0,0,1,0,0,1,0,16,0,6.6267,408,7
40,50,1,1,0,1,1,0,1,10,0,6.3886,409,1
41,50,1,1,0,1,1,0,1,10,0,6.4378,409,2
42,49,1,1,0,1,1,0,1,10,0,6.4770,409,3
43,50,1,1,0,1,1,0,1,10,0,6.5639,409,4
44,52,1,0,0,1,1,0,0,10,0,6.4457,409,5
45,50,1,0,0,1,1,0,0,10,0,6.8824,409,6
46,51,1,0,0,1,1,0,0,10,0,6.9660,409,7
20,22,1,0,0,0,0,1,0,12,0,5.5984,410,1
21,44,1,0,0,0,0,1,0,12,0,5.7038,410,2
22,52,1,0,0,0,0,1,0,12,0,5.8289,410,3
23,52,1,0,0,0,0,1,0,12,0,6.0521,410,4
24,50,1,0,0,0,0,1,0,12,0,6.1093,410,5
25,44,1,0,0,0,0,1,0,12,0,6.1633,410,6
26,48,1,0,0,0,0,1,0,12,0,6.3969,410,7
5,51,1,1,0,0,1,0,0,16,0,6.0210,411,1
6,47,1,1,0,0,1,0,0,16,0,6.1738,411,2
7,46,0,1,0,0,1,0,0,16,0,6.3099,411,3
8,49,0,1,0,0,1,0,0,16,0,6.5793,411,4
9,48,1,1,0,0,1,0,0,16,0,6.6567,411,5
10,48,1,1,0,0,1,0,0,16,0,6.6503,411,6
11,47,1,1,0,0,1,0,0,16,0,6.9256,411,7
1,50,0,0,0,1,1,0,0,16,0,6.3716,412,1
2,49,0,0,0,1,1,0,0,16,0,6.7214,412,2
3,49,0,0,0,1,1,0,0,16,0,6.7534,412,3
4,48,0,0,0,1,0,0,0,16,0,7.2442,412,4
5,43,0,0,0,1,0,0,0,16,0,7.2442,412,5
6,50,0,0,0,1,0,0,0,16,0,7.1107,412,6
7,47,0,0,0,1,0,0,0,16,0,7.3132,412,7
9,47,0,1,0,1,1,0,0,16,0,6.5511,413,1
10,38,0,1,0,1,1,0,0,16,0,6.7867,413,2
11,48,0,1,0,1,1,0,0,16,0,6.8804,413,3
12,48,0,1,0,1,1,0,0,16,0,6.9688,413,4
13,48,0,1,0,1,1,0,0,16,0,7.0370,413,5
14,48,0,1,0,1,1,0,0,16,0,7.0012,413,6
15,49,0,1,0,1,1,0,0,16,0,7.2793,413,7
37,47,0,0,0,1,1,0,1,12,1,6.4770,414,1
38,47,0,0,0,1,1,0,1,12,1,6.5653,414,2
39,47,0,0,0,1,1,0,1,12,1,6.5511,414,3
40,52,0,0,0,1,1,0,1,12,1,6.5511,414,4
41,47,0,0,0,1,1,0,1,12,1,6.7452,414,5
42,47,0,0,0,1,1,0,1,12,1,6.8617,414,6
43,47,0,0,0,1,1,0,1,12,1,7.0031,414,7
21,32,1,1,0,1,1,0,1,9,0,6.0591,415,1
22,47,1,1,0,1,1,0,1,9,0,6.0355,415,2
23,50,1,1,0,1,1,0,1,9,0,6.0799,415,3
24,48,1,1,0,1,1,0,1,9,0,6.1612,415,4
25,48,1,1,0,1,1,0,1,9,0,6.3190,415,5
26,41,1,1,0,1,1,0,1,9,0,6.2710,415,6
27,45,1,1,0,1,1,0,1,9,0,6.4441,415,7
31,46,1,1,0,1,1,0,1,11,0,6.4646,416,1
32,43,0,1,0,1,1,0,1,11,0,6.5323,416,2
33,46,0,1,0,1,1,0,1,11,0,6.6080,416,3
34,46,0,1,0,1,1,0,1,11,0,6.6039,416,4
35,46,1,1,0,1,1,0,1,11,0,6.8024,416,5
36,46,0,1,0,1,1,0,1,11,0,6.9067,416,6
37,46,0,1,0,1,1,0,1,11,0,7.0184,416,7
5,47,1,0,1,0,1,0,0,12,0,5.6168,417,1
6,51,1,1,1,0,1,0,0,12,0,6.0014,417,2
7,38,1,1,1,0,1,0,0,12,0,6.1269,417,3
8,38,1,1,1,0,1,0,0,12,0,6.1203,417,4
9,45,1,1,1,0,1,0,0,12,0,6.2305,417,5
10,48,1,1,1,0,1,0,0,12,0,6.3008,417,6
11,43,1,1,1,0,1,0,0,12,0,6.3665,417,7
28,47,1,1,0,1,1,0,1,12,0,6.4922,418,1
29,47,1,1,0,1,1,0,1,12,0,6.6294,418,2
30,47,1,1,0,1,1,0,1,12,0,6.6619,418,3
31,46,1,1,0,1,1,0,1,12,0,6.6593,418,4
32,46,1,1,0,1,1,0,1,12,0,6.7569,418,5
33,45,1,1,0,1,1,0,1,12,0,6.8244,418,6
34,46,1,1,0,1,1,0,1,12,0,6.9078,418,7
7,27,0,0,0,0,1,0,0,17,0,6.5511,419,1
8,52,0,0,0,0,1,0,0,17,0,6.6333,419,2
9,50,0,0,0,0,1,0,0,17,0,6.7032,419,3
10,52,0,0,0,0,1,0,0,17,0,6.7912,419,4
11,50,0,0,0,0,1,0,0,17,0,6.8565,419,5
12,50,0,0,0,0,1,0,0,17,0,7.0690,419,6
13,50,0,0,0,0,1,0,0,17,0,7.3778,419,7
8,50,0,0,0,1,0,1,0,14,0,6.3969,420,1
9,50,0,0,0,1,0,1,0,14,0,6.3969,420,2
10,50,0,0,0,1,0,1,0,14,0,6.4770,420,3
11,47,0,0,0,1,0,1,0,14,0,6.6201,420,4
12,50,0,0,0,1,0,1,0,14,0,6.7452,420,5
13,49,0,0,0,1,0,1,0,14,0,6.7901,420,6
14,49,0,0,0,1,0,1,0,14,0,6.8855,420,7
14,36,0,0,1,1,0,1,0,16,0,5.9661,421,1
15,39,0,0,1,1,0,1,0,16,0,6.1093,421,2
16,36,0,0,1,1,0,1,0,16,0,6.3099,421,3
17,38,0,0,1,1,0,1,0,16,0,6.3969,421,4
18,36,0,0,1,1,0,1,0,16,0,6.4692,421,5
19,37,0,0,1,1,0,1,0,16,0,6.5147,421,6
20,38,0,0,1,1,0,1,0,16,0,6.6201,421,7
10,49,1,1,0,0,1,0,1,12,0,6.2106,422,1
11,48,1,1,0,0,1,0,1,12,0,6.2916,422,2
12,49,1,1,0,0,1,0,1,12,0,6.4102,422,3
13,49,1,1,0,0,1,0,1,12,0,6.4770,422,4
14,49,1,1,0,0,1,0,1,12,0,6.5709,422,5
15,47,1,1,0,0,1,0,1,12,0,6.6771,422,6
16,44,1,1,0,0,1,0,1,12,0,6.7719,422,7
15,50,1,0,0,1,1,0,1,10,0,6.6464,423,1
16,48,1,0,0,1,1,0,1,10,0,6.6908,423,2
17,42,1,0,0,1,1,0,1,10,0,6.6908,423,3
18,40,1,0,0,1,1,0,1,10,0,6.8669,423,4
19,48,1,0,0,1,1,0,0,10,0,6.3099,423,5
20,36,1,0,0,1,1,0,0,10,0,6.8189,423,6
21,50,1,0,0,1,1,0,0,10,0,7.0291,423,7
3,37,0,0,0,1,1,0,0,17,0,6.8298,424,1
4,36,0,0,0,1,1,0,1,17,0,6.8565,424,2
5,38,0,0,0,1,1,0,1,17,0,6.9078,424,3
6,42,0,0,0,1,1,0,0,17,0,6.9566,424,4
7,46,0,0,0,1,1,0,1,17,0,7.0031,424,5
8,45,0,0,0,1,1,0,1,17,0,7.0901,424,6
9,38,0,0,0,1,1,0,1,17,0,7.1892,424,7
3,50,0,0,0,0,1,0,1,13,0,6.0521,425,1
4,48,1,0,0,0,0,0,1,13,0,6.6201,425,2
5,49,1,0,0,0,0,0,1,13,0,6.7685,425,3
6,48,1,0,0,0,1,0,1,13,0,6.7742,425,4
7,48,1,0,0,0,1,0,1,13,0,6.8824,425,5
8,48,1,0,0,0,1,0,1,13,0,6.9707,425,6
9,48,1,0,0,0,1,0,1,13,0,7.0690,425,7
4,49,1,1,1,1,0,0,1,12,0,6.4677,426,1
5,52,1,1,1,1,0,0,1,12,0,6.5511,426,2
6,50,1,1,1,1,0,0,1,12,0,6.5511,426,3
7,48,1,1,1,1,0,0,1,12,0,6.6593,426,4
8,46,1,1,1,1,0,0,1,12,0,6.6846,426,5
9,47,1,1,1,1,0,0,1,12,0,6.7452,426,6
10,47,1,1,1,1,0,0,1,12,0,6.8669,426,7
27,46,0,0,0,1,1,0,0,17,0,6.9058,427,1
28,45,0,0,0,1,1,0,0,17,0,6.9058,427,2
29,50,0,0,0,1,1,0,0,17,0,7.3125,427,3
30,46,0,0,0,1,1,0,0,17,0,7.3132,427,4
31,50,0,0,0,1,1,0,0,17,0,7.4085,427,5
32,51,0,0,0,1,1,0,0,17,0,7.3988,427,6
33,48,0,0,0,1,1,0,0,17,0,7.6256,427,7
30,37,0,0,1,0,1,0,0,17,0,6.1093,428,1
31,48,0,0,1,0,1,0,0,17,0,6.1924,428,2
32,36,0,0,1,0,1,0,0,17,0,6.2538,428,3
33,37,0,0,1,0,1,0,0,17,0,6.2538,428,4
34,36,0,0,1,0,1,0,0,17,0,6.4297,428,5
35,37,0,0,1,0,1,0,0,17,0,6.4770,428,6
36,36,0,0,1,0,1,0,0,17,0,6.5511,428,7
12,29,0,1,0,1,1,0,1,12,0,6.2823,429,1
13,44,0,1,0,1,1,0,1,12,0,6.5439,429,2
14,39,0,1,0,1,1,0,1,12,0,6.4892,429,3
15,48,1,0,0,1,1,0,1,12,0,6.5820,429,4
16,45,1,0,0,1,1,0,1,12,0,6.8024,429,5
17,28,1,0,0,1,1,0,1,12,0,6.8876,429,6
18,47,1,0,0,1,1,0,1,12,0,6.8298,429,7
10,49,1,0,1,0,1,0,0,4,0,5.4161,430,1
11,40,1,0,1,0,1,0,0,4,0,5.5215,430,2
12,39,1,0,1,0,1,0,0,4,0,5.6168,430,3
13,47,1,1,1,0,1,0,0,4,0,5.9402,430,4
14,51,1,1,1,0,1,0,0,4,0,6.0684,430,5
15,49,1,1,1,0,1,0,0,4,0,6.1779,430,6
16,48,1,1,1,0,1,0,0,4,0,6.2653,430,7
8,51,1,1,1,0,1,0,0,12,0,5.6802,431,1
9,52,0,1,1,0,1,0,0,12,0,5.8141,431,2
10,52,1,1,1,0,1,0,0,12,0,5.7236,431,3
11,41,1,1,1,0,1,0,1,12,0,6.2126,431,4
12,51,1,1,1,0,1,0,1,12,0,6.3784,431,5
13,50,1,1,1,0,1,0,1,12,0,6.4599,431,6
14,48,1,1,1,0,1,0,1,12,0,6.5639,431,7
27,50,1,0,1,1,1,0,1,12,0,6.9058,432,1
28,49,1,0,1,1,1,0,1,12,0,6.9058,432,2
29,52,1,0,1,1,1,0,1,12,0,7.0388,432,3
30,50,1,0,1,1,1,0,1,12,0,7.1066,432,4
31,50,1,0,1,1,1,0,1,12,0,7.2189,432,5
32,50,1,0,1,1,1,0,1,12,0,7.2793,432,6
33,50,1,0,1,1,1,0,1,12,0,7.3199,432,7
24,49,0,0,0,1,1,0,0,14,0,6.4216,433,1
25,49,0,0,0,1,1,0,0,14,0,6.4216,433,2
26,49,0,0,0,1,1,0,0,14,0,6.4661,433,3
27,49,0,0,0,1,1,0,0,14,0,6.8459,433,4
28,49,0,0,0,1,1,0,0,14,0,6.6201,433,5
29,49,0,0,0,1,1,0,0,14,0,6.6201,433,6
30,49,0,0,0,1,1,0,0,14,0,6.8024,433,7
6,12,1,1,0,0,1,0,1,12,0,6.5410,434,1
7,30,1,1,0,0,1,0,1,12,0,6.5793,434,2
8,25,1,1,0,0,1,0,1,12,0,6.6412,434,3
9,52,1,1,0,0,1,0,1,12,0,6.7405,434,4
10,50,1,1,0,0,1,0,1,12,0,6.8522,434,5
11,46,1,1,0,0,1,0,1,12,0,6.9566,434,6
12,46,1,1,0,0,1,0,1,12,0,7.0699,434,7
13,47,1,0,0,0,1,0,1,9,0,6.6134,435,1
14,41,1,0,0,0,1,0,1,9,0,6.6796,435,2
15,39,1,0,0,0,1,0,1,9,0,6.7154,435,3
16,46,1,0,0,0,1,0,1,9,0,6.8669,435,4
17,50,1,0,0,0,1,0,1,9,0,6.9325,435,5
18,48,1,0,0,0,1,0,1,9,0,7.0031,435,6
19,45,1,0,0,0,1,0,1,9,0,7.0901,435,7
8,52,0,0,0,1,1,0,0,12,0,6.4770,436,1
9,52,0,0,0,1,1,0,0,12,0,6.4770,436,2
10,48,0,0,0,1,1,0,0,12,0,6.5511,436,3
11,49,0,0,0,1,1,0,0,12,0,6.5323,436,4
12,50,0,0,0,1,1,0,0,12,0,6.6201,436,5
13,52,0,0,0,1,1,0,0,12,0,6.6682,436,6
14,52,0,0,0,0,1,0,0,12,0,6.1759,436,7
14,50,1,1,0,1,1,0,1,12,0,6.1003,437,1
15,49,1,1,0,1,1,0,1,12,0,6.2265,437,2
16,50,1,0,0,1,1,0,1,12,0,6.3045,437,3
17,50,1,0,0,1,1,0,1,12,0,6.3491,437,4
18,50,1,0,0,1,1,0,1,12,0,6.3936,437,5
19,24,1,1,0,1,1,0,1,12,0,6.3919,437,6
20,27,1,1,0,1,1,0,1,12,0,6.5482,437,7
25,49,1,1,0,1,1,0,1,10,0,6.2442,438,1
26,42,1,1,0,1,1,0,1,10,0,6.3456,438,2
27,48,1,1,0,1,1,0,1,10,0,6.4216,438,3
28,49,1,1,0,1,1,0,1,10,0,6.5147,438,4
29,49,1,1,0,1,1,0,1,10,0,6.5862,438,5
30,49,1,1,0,1,1,0,1,10,0,6.6846,438,6
31,41,1,1,0,1,1,0,1,10,0,6.7511,438,7
12,50,1,1,0,1,1,0,1,12,0,6.3544,439,1
13,46,1,1,0,1,1,0,1,12,0,6.4536,439,2
14,45,1,1,0,1,1,0,1,12,0,6.8211,439,3
15,50,1,1,0,1,1,0,1,12,0,6.9470,439,4
16,47,1,1,0,1,1,0,1,12,0,7.0724,439,5
17,45,1,1,0,1,1,0,1,12,0,7.0724,439,6
18,49,1,1,0,1,1,0,1,12,0,7.2793,439,7
9,50,0,0,0,1,1,0,0,14,0,6.1093,440,1
10,51,0,0,0,1,1,0,0,14,0,6.1377,440,2
11,51,0,0,0,1,1,0,0,14,0,6.0521,440,3
12,51,0,0,0,1,1,0,0,14,0,6.1633,440,4
13,50,0,0,0,1,1,0,0,14,0,6.3099,440,5
14,50,0,0,0,1,1,0,0,14,0,6.3099,440,6
15,50,0,0,0,1,1,0,0,14,0,6.4770,440,7
28,40,1,0,0,0,1,0,0,12,0,6.2146,441,1
29,51,1,0,0,0,1,0,0,12,0,6.2146,441,2
30,51,1,0,0,0,1,0,0,12,0,6.2146,441,3
31,51,1,0,0,0,1,0,0,12,0,6.3099,441,4
32,51,1,0,0,0,1,0,0,12,0,6.4770,441,5
33,51,1,0,0,0,1,0,0,12,0,6.6201,441,6
34,51,1,0,0,0,1,0,0,12,0,6.6682,441,7
40,50,1,0,0,1,1,0,0,12,0,5.9532,442,1
41,51,1,0,0,1,1,0,0,12,0,6.1463,442,2
42,50,1,0,0,1,1,0,0,12,0,6.2500,442,3
43,49,1,0,0,1,1,0,0,12,0,6.3099,442,4
44,48,1,0,0,1,1,0,0,12,0,6.4770,442,5
45,45,1,0,0,1,1,0,0,12,0,6.4378,442,6
46,48,1,0,0,1,1,0,0,12,0,6.6464,442,7
19,49,1,1,1,1,0,1,0,12,0,5.9322,443,1
20,49,1,1,1,1,0,1,0,12,0,6.0684,443,2
21,50,1,1,1,1,0,1,0,12,0,6.2325,443,3
22,50,0,1,1,1,0,1,0,12,0,6.2953,443,4
23,50,0,1,1,1,0,1,0,12,0,6.2804,443,5
24,49,1,0,1,1,0,1,0,12,0,6.3561,443,6
25,49,1,1,1,1,0,1,0,12,0,6.3081,443,7
4,40,1,0,0,1,1,0,1,9,0,6.6859,444,1
5,44,1,0,0,1,1,0,1,9,0,6.6846,444,2
6,43,1,0,0,1,1,0,1,9,0,6.7452,444,3
7,43,1,0,0,1,1,0,1,9,0,6.9566,444,4
8,48,1,0,0,1,1,0,1,9,0,6.9078,444,5
9,50,1,0,0,1,1,0,1,9,0,6.9566,444,6
10,43,1,0,0,1,0,0,1,9,0,7.0901,444,7
16,41,0,0,0,1,1,0,1,17,0,6.7912,445,1
17,40,0,0,0,1,1,0,1,17,0,6.9058,445,2
18,39,0,0,0,1,1,0,1,17,0,7.0031,445,3
19,39,0,0,0,1,1,0,1,17,0,7.0901,445,4
20,39,0,0,0,1,1,0,1,17,0,7.1701,445,5
21,38,0,0,0,1,1,0,1,17,0,7.2004,445,6
22,37,0,0,0,1,1,0,1,17,0,7.3132,445,7
3,48,0,0,1,1,0,1,0,16,0,5.8999,446,1
4,49,0,0,1,1,0,1,0,16,0,5.9915,446,2
5,49,0,0,1,1,0,1,0,16,0,6.1026,446,3
6,47,0,0,1,1,0,1,0,16,0,5.8944,446,4
7,40,0,0,1,0,0,1,0,16,0,6.4473,446,5
8,41,0,0,1,1,0,1,0,16,0,6.3368,446,6
9,42,0,0,1,1,0,1,0,16,0,6.4770,446,7
22,47,1,1,1,0,1,0,0,8,0,5.7038,447,1
23,52,1,1,1,0,1,0,0,8,0,5.7838,447,2
24,52,1,1,1,0,1,0,0,8,0,5.9915,447,3
25,52,1,1,1,0,1,0,0,8,0,5.9915,447,4
26,52,1,1,1,1,1,0,0,8,0,6.0868,447,5
27,52,1,1,1,1,1,0,0,8,0,6.1633,447,6
28,52,1,1,1,0,0,0,0,8,0,6.1633,447,7
34,50,1,0,1,0,1,0,1,10,1,6.5221,448,1
35,51,1,0,1,0,1,0,1,10,1,6.5793,448,2
36,48,1,0,1,0,1,0,1,10,1,6.7093,448,3
37,51,1,0,1,0,1,0,1,10,1,6.7334,448,4
38,51,1,0,1,0,1,0,1,10,1,6.8876,448,5
39,48,1,0,1,0,1,0,1,10,1,6.9566,448,6
40,43,1,0,1,0,1,0,1,10,1,7.0475,448,7
8,50,1,0,0,0,1,0,0,12,0,5.9661,449,1
9,52,1,0,0,0,1,0,0,12,0,6.0868,449,2
10,50,1,0,0,0,1,0,0,12,0,6.1633,449,3
11,44,1,0,0,0,1,0,0,12,0,6.8565,449,4
12,49,1,1,0,0,1,0,1,12,0,6.5765,449,5
13,50,1,0,0,0,1,0,1,12,0,7.1099,449,6
14,43,1,0,0,0,1,0,0,12,0,7.0901,449,7
7,50,1,1,0,1,1,0,1,11,0,6.4816,450,1
8,48,1,1,0,1,1,0,1,11,0,6.5862,450,2
9,44,1,1,0,1,1,0,1,11,0,6.6606,450,3
10,50,1,1,0,1,1,0,1,11,0,6.7696,450,4
11,50,1,1,0,1,1,0,1,11,0,6.8876,450,5
